Name,Address,Website,Type,lon,lat
永豐金-三民,高雄市自立一路247號1樓、2樓（含地下室）,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9V/,券商,120.296020,22.641929
永豐金-市政,台中市西屯區市政路402號4樓之5、4樓之6,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9W/,券商,120.639556,24.159130
永豐金-竹科,新竹市光復路2段289號4樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9X/,券商,120.989541,24.800065
永豐金-板盛,新北市板橋區中山路一段180號2樓及182號2樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9Y/,券商,121.468047,25.012823
永豐金-復興,台北市民權東路3段35號1樓、37號3樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9Z/,券商,121.542196,25.062549
永豐金-苓雅,高雄市前鎮區中山二路260號20樓之1,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9a/,券商,120.305121,22.613337
永豐金-虎尾,雲林縣虎尾鎮新生路136號3樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9b/,券商,120.435917,23.707401
永豐金-永康,台南市永康區中華路423號2樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9c/,券商,120.232845,23.009827
永豐金-古亭,臺北市南昌路1段110號3樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9d/,券商,121.517931,25.030107
永豐金-高雄,高雄市中正一路284號2、3樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9e/,券商,120.328081,22.629694
永豐金-中盛,台中市市政北一路1號6樓及8樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9f/,券商,120.646351,24.156745
永豐金-內湖,台北市內湖路1段49號1樓、2樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9g/,券商,121.559589,25.085128
永豐金-台南,台南市西門路1段655號4樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9h/,券商,120.197277,22.986222
永豐金-新店,新北市新店區北新路二段252號2樓、2樓之1、2樓之2及2樓之3,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9i/,券商,121.542927,24.978014
永豐金-嘉義,嘉義市中山路386號3樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9j/,券商,120.446029,23.479710
永豐金-桃中,桃園市中山路845號2樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9k/,券商,121.303364,24.994427
永豐金-府城,台南市公園路40號2樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9p/,券商,120.205654,22.994679
永豐金-潮州,屏東縣潮州鎮延平路16號地下1樓及1、2、3樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9q/,券商,120.540374,22.551912
永豐金-北高雄,高雄市鼓山區龍德路473號3樓,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9r/,券商,120.296905,22.660478
永豐金-光復,台北市光復南路102號4樓之1,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9v/,券商,121.557481,25.043464
永豐金-桃園,桃園市南華街77號3樓之1、3樓之2,https://www.nvesto.com/tpe/broker/9A00/buysell#!/point/9A9x/,券商,121.307920,24.990936
玉山,臺北市松山區民生東路3段156號2樓、156號2樓之1,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8840/,券商,121.547604,25.057396
玉山-雙和,新北市永和區保生路1號16樓之1,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8841/,券商,121.506474,25.007144
玉山-新莊,新北市新莊區思源路332巷1號3樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8842/,券商,121.460415,25.051093
玉山-高雄,高雄市九如一路156號1樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8843/,券商,120.339905,22.637293
玉山-松江,台北市松江路162號、162號之1地下1樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8844/,券商,121.532870,25.055377
玉山-仁愛,台北市仁愛路二段2號3樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8845/,券商,121.525367,25.038104
玉山-土城,新北市土城區裕民路116號2樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8846/,券商,121.451029,24.986515
玉山-台南,臺南市東區崇學路108號3樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8847/,券商,120.224104,22.980512
玉山-嘉義,嘉義市中山路497號2、3樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8848/,券商,120.442880,23.479410
玉山-台大,台北市羅斯福路4段60號2樓、2樓之1,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/8849/,券商,121.533978,25.014786
玉山-士林,臺北市士林區中正路266、266之1、266之2號,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884A/,券商,121.524145,25.095079
玉山-台中,臺中市西屯區市政路386號17樓之6、之7,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884B/,券商,120.640227,24.158809
玉山-南京東路,台北市松山區南京東路5段89號地下一樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884C/,券商,121.560212,25.051701
玉山-左營,高雄市左營區博愛二路576號地下一樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884D/,券商,120.303599,22.667764
玉山-城中,台北市武昌街1段77號3樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884E/,券商,121.509665,25.044232
玉山-桃園,桃園市桃園區信光路125號3樓.4樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884F/,券商,121.304940,25.004860
玉山-新竹,新竹市光復路一段569號3樓、4樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884H/,券商,121.011979,24.785481
玉山-大里,臺中市大里區國光路二段407號3樓,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884J/,券商,120.679766,24.108785
玉山-國際證券,臺北市松山區民生東路3段156號2樓、156號2樓之1,https://www.nvesto.com/tpe/broker/8840/buysell#!/point/884L/,券商,121.547604,25.057396
石橋,桃園市平鎮區環南路184號1樓、2樓之1、2樓之2及186巷2號1樓,https://www.nvesto.com/tpe/broker/7080/buysell#!/point/7080/,券商,121.206494,24.952791
光和,彰化縣北斗鎮光復路166號3、4樓,https://www.nvesto.com/tpe/broker/6380/buysell#!/point/6380/,券商,120.524275,23.873352
光和-溪湖,彰化縣溪湖鎮文東街9號1樓,https://www.nvesto.com/tpe/broker/6380/buysell#!/point/6381/,券商,120.481025,23.962145
光和-田中,彰化縣田中鎮南北街80號3樓,https://www.nvesto.com/tpe/broker/6380/buysell#!/point/6382/,券商,120.586499,23.859546
光和-和美,彰化縣和美鎮彰美路五段二五六號三樓,https://www.nvesto.com/tpe/broker/6380/buysell#!/point/6383/,券商,120.500556,24.109846
光和-花壇,彰化縣花壇鄉花壇村花壇街273號5樓,https://www.nvesto.com/tpe/broker/6380/buysell#!/point/6385/,券商,120.537435,24.026015
光和-虎尾,雲林縣虎尾鎮新興路116號1、2樓,https://www.nvesto.com/tpe/broker/6380/buysell#!/point/6386/,券商,120.434312,23.711950
光隆,"花蓮縣花蓮市公園路26號4,5,6樓",https://www.nvesto.com/tpe/broker/5870/buysell#!/point/5870/,券商,121.610761,23.976696
兆豐,台北市忠孝東路2段95號3樓、4樓、6樓、7樓、8樓、11至13樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7000/,券商,121.530983,25.043042
兆豐-嘉義,嘉義市文化路259號3樓及4樓部分,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7001/,券商,120.448629,23.483660
兆豐-台中,台中市五權西路一段257號7樓部份,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7003/,券商,120.656030,24.139820
兆豐-台中港,台中縣沙鹿鎮沙田路107號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7005/,券商,120.558761,24.235078
兆豐-台南,台南市忠義路2段14號4、5樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7006/,券商,120.202823,22.991219
兆豐-竹北,新竹縣竹北市三民路18、20、22、24號1樓及18、24號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7007/,券商,121.018103,24.834470
兆豐-三重,台北縣三重市正義北路195號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7008/,券商,121.496264,25.068209
兆豐-景美,台北市文山區景中街1號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/7009/,券商,121.541484,24.993043
兆豐-板橋,台北縣板橋市文化路1段268號2樓之1,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700B/,券商,121.467135,25.020903
兆豐-來福,雲林縣斗六市民生路156號8樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700C/,券商,120.541858,23.711469
兆豐-西螺,雲林縣西螺鎮中山路127號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700D/,券商,120.461025,23.799873
兆豐-斗南,雲林縣斗南鎮中正路131號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700E/,券商,120.478132,23.676487
兆豐-虎尾,雲林縣虎尾鎮公安路133號4樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700F/,券商,120.432722,23.709313
兆豐-麻豆,台南縣麻豆鎮興中路127號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700G/,券商,120.251407,23.183820
兆豐-東門,台北市金山南路2段33號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700H/,券商,121.527257,25.032840
兆豐-北高雄,高雄市中正四路235號2樓之1,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700I/,券商,120.292762,22.628062
兆豐-公益,台中市西區館前路55號1樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700J/,券商,120.664167,24.153887
兆豐-新營,台南市新營區中營里中山路116號,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700K/,券商,120.318861,23.305447
兆豐-天母,台北市中山北路6段126號3樓部分,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700L/,券商,121.525004,25.105765
兆豐-桃園,桃園縣桃園市成功路2段2號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700M/,券商,121.313861,24.993050
兆豐-埔墘,新北市板橋區三民路1段216號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700N/,券商,121.479069,25.018974
兆豐-南京,台北市南京東路3段65號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700P/,券商,121.538389,25.052168
兆豐-小港,高雄市小港區漢民路381號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700R/,券商,120.356637,22.567036
兆豐-大同,台北市民生西路286號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700S/,券商,121.512912,25.056895
兆豐-桃鶯,桃園市桃園區桃鶯路343號3、4樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700U/,券商,121.319545,24.981330
兆豐-新竹,新竹市中正路129號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700V/,券商,120.967308,24.808102
兆豐-城中,台北市重慶南路1段2號2樓〈部分〉,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700W/,券商,121.513135,25.046859
兆豐-永和,新北市永和區保生路1號6樓之1,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700X/,券商,121.506474,25.007144
兆豐-高雄,高雄市新光路36號1樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700Z/,券商,120.301991,22.611692
兆豐-忠孝,台北市忠孝東路4段563號3樓、565號4樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700a/,券商,121.564019,25.041454
兆豐-中壢,桃園市中壢區中山路142號8樓、146號8樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700b/,券商,121.224825,24.955974
兆豐-民生,台北市民生東路3段128號3樓之2,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700c/,券商,121.545997,25.057521
兆豐-彰化,彰化縣彰化市和平路57號6樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700d/,券商,120.540189,24.080245
兆豐-鹿港,彰化縣鹿港鎮彰鹿路8段59號,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700f/,券商,120.437819,24.049788
兆豐-南門,台北市羅斯福路2段9號2樓(部分),https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700g/,券商,121.521338,25.028901
兆豐-三民,高雄市大順二路41號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700h/,券商,120.327389,22.640348
兆豐-松德,台北市信義區忠孝東路5段510號3樓、3樓之1、3樓之2、3樓之12及3樓之13,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700i/,券商,121.578819,25.041150
兆豐-大安,台北市信義路3段182號3樓、4樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700j/,券商,121.542489,25.033165
兆豐-員林,彰化縣員林鎮中山路1段753號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700k/,券商,120.570705,23.957346
兆豐-國際證券,臺北市忠孝東路二段95號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700m/,券商,121.530983,25.043042
兆豐-復興,台北市復興北路99號8樓之1,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700p/,券商,121.544280,25.052848
兆豐-內湖,台北市內湖區成功路4段166號5樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700q/,券商,121.593301,25.083048
兆豐-寶成,台中市西屯區臺灣大道4段600號3樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700r/,券商,120.623806,24.179341
兆豐-岡山,高雄縣岡山鎮中山北路28號3樓(部分),https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700s/,券商,120.299242,22.793890
兆豐-新莊,台北縣新莊市思源路427號2樓,https://www.nvesto.com/tpe/broker/7000/buysell#!/point/700w/,券商,121.459597,25.053101
全泰,桃園市桃園區三民路3段317號3樓部分、4樓,https://www.nvesto.com/tpe/broker/6620/buysell#!/point/6620/,券商,121.306313,24.992110
合庫,台北市大安區忠孝東路四段325號2樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1020/,券商,121.556327,25.041587
合庫- 台中,台中市西區民權路91號6樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1021/,券商,120.679329,24.138023
合庫-台南,台南市北區成功路48號3樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1022/,券商,120.207852,22.998048
合庫-高雄,高雄市大勇路97號5樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1023/,券商,120.284153,22.624859
合庫-嘉義,嘉義市國華街279號2樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1024/,券商,120.448310,23.480499
合庫-基隆,基隆市仁二路255號3樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1025/,券商,121.742435,25.129791
合庫 - 彰化,彰化縣彰化市民生路279號5樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1028/,券商,120.542261,24.082015
合庫 - 鳳山,高雄市鳳山區鳳松路3號,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/1029/,券商,120.360769,22.631981
合庫-新竹,新竹市東區東門街60號5樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/102A/,券商,120.972700,24.804292
合庫-自強,台北市中山區南京東路2段85、87號3樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/102C/,券商,121.531803,25.052250
合庫-桃園,桃園市桃園區中華路12號3樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/102E/,券商,121.311505,24.991278
合庫-西台中,台中市西屯區漢口路二段151號3樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/102F/,券商,120.661576,24.165313
合庫-三重,新北市三重區正義南路17號1樓,https://www.nvesto.com/tpe/broker/1020/buysell#!/point/102G/,券商,121.498007,25.061444
安泰,"高雄市鳳山區五福二路36號1,2樓",https://www.nvesto.com/tpe/broker/8380/buysell#!/point/8380/,券商,120.324466,22.588705
安泰-大發,高雄市大寮區力行路105號,https://www.nvesto.com/tpe/broker/8380/buysell#!/point/8381/,券商,120.398235,22.603297
安泰-楠梓,高雄市楠梓區興楠路285號1樓,https://www.nvesto.com/tpe/broker/8380/buysell#!/point/8382/,券商,120.333168,22.729661
宏遠,台北市信義路4段236號3樓部分、4樓部分、6樓部分、7樓部分,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/1260/,券商,121.553090,25.032972
宏遠-民生,台北市松山區民生東路5段171之1號及171之2號,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/1261/,券商,121.564761,25.059581
宏遠-桃園,桃園市中正路1125號3樓,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/1262/,券商,121.202642,24.967683
宏遠-南京,台北市南京東路4段130號6樓及6樓之1,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/1264/,券商,121.555708,25.051394
宏遠-台南,台南市中西區忠義路2段69號3樓及5樓之2,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/126D/,券商,120.202730,22.992332
宏遠-中和,新北市中和區民樂路23號1樓及地下1樓,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/126H/,券商,121.482913,25.001311
宏遠-台中,台中市文心路1段521號7樓之6,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/126L/,券商,120.646305,24.154140
宏遠-高雄,高雄市中正二路175號4樓,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/126Q/,券商,120.313715,22.630302
宏遠-館前,臺北市中正區博愛路76號5樓及6樓部分,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/126U/,券商,121.511360,25.044671
宏遠-新化,臺南市新化區中山路243號之1二樓及三樓,https://www.nvesto.com/tpe/broker/1260/buysell#!/point/126X/,券商,120.308455,23.035931
亞東,台北市重慶南路1段86號2、3、4、5樓,https://www.nvesto.com/tpe/broker/2180/buysell#!/point/2180/,券商,121.513096,25.043075
亞東-板橋,台北縣板橋市南雅南路二段一七０號一樓,https://www.nvesto.com/tpe/broker/2180/buysell#!/point/2181/,券商,121.451087,24.995065
亞東-新竹,新竹市光復路1段472號2樓,https://www.nvesto.com/tpe/broker/2180/buysell#!/point/2184/,券商,121.012862,24.785218
亞東-台南,台南市林森路1段395號4樓,https://www.nvesto.com/tpe/broker/2180/buysell#!/point/2185/,券商,120.221626,22.985519
亞東-高雄,高雄市前鎮區中山二路260號3樓,https://www.nvesto.com/tpe/broker/2180/buysell#!/point/2186/,券商,120.305121,22.613337
亞東-台中,台中市自由路2段131號2~3樓,https://www.nvesto.com/tpe/broker/2180/buysell#!/point/2187/,券商,120.683757,24.141871
亞東-國際證券,台北市重慶南路1段86號2樓,https://www.nvesto.com/tpe/broker/2180/buysell#!/point/218A/,券商,121.513096,25.043075
法銀巴黎,臺北市信義路5段7號72樓(部分),https://www.nvesto.com/tpe/broker/8900/buysell#!/point/8900/,券商,121.564604,25.033524
花旗環球,台北市信義區松智路１號14樓(部分)及15樓(部分),https://www.nvesto.com/tpe/broker/1590/buysell#!/point/1590/,券商,121.566081,25.038775
金港,高雄市苓雅區三多二路93號3樓,https://www.nvesto.com/tpe/broker/7670/buysell#!/point/7670/,券商,120.324797,22.620387
金港-博愛,高雄市左營區博愛二路366號6樓之一,https://www.nvesto.com/tpe/broker/7670/buysell#!/point/7671/,券商,120.303555,22.665424
信富,嘉義縣朴子市山通路37號3.4樓,https://www.nvesto.com/tpe/broker/7020/buysell#!/point/7020/,券商,120.244784,23.465506
盈溢,高雄市新興區七賢二路38號,https://www.nvesto.com/tpe/broker/5860/buysell#!/point/5860/,券商,120.300567,22.634886
盈溢-籬子內,高雄市前鎮區瑞北路44號1樓,https://www.nvesto.com/tpe/broker/5860/buysell#!/point/5861/,券商,120.335143,22.609331
盈溢-楠梓,高雄市楠梓區楠都東街181號地下室,https://www.nvesto.com/tpe/broker/5860/buysell#!/point/5862/,券商,120.326524,22.726227
美林,台北市敦化南路2段207號9樓部分、17樓部分,https://www.nvesto.com/tpe/broker/1440/buysell#!/point/1440/,券商,121.549255,25.026009
美商高盛,台北市敦化南路2段207號11樓,https://www.nvesto.com/tpe/broker/1480/buysell#!/point/1480/,券商,121.549255,25.026009
致和,台南市西門路3段10號地下1樓、1、2、3、4、7樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7030/,券商,120.201671,22.999987
致和-台北,台北市信義路4段96號2樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7031/,券商,121.547832,25.033089
致和-佳里,台南縣佳里鎮建南里九鄰光復路一四八號,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7032/,券商,120.175033,23.159217
致和-府前,台南市府前路1段141號2、3樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7033/,券商,120.207487,22.988866
致和-金華,台南市金華路二段一七二號地下一樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7034/,券商,120.191584,22.979759
致和-東門,台北市信義路二段二一三號二樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7035/,券商,121.530537,25.033844
致和-高雄,高雄市光華一路148之83號1、2樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7036/,券商,120.315371,22.625270
致和-南京,台北市南京東路五段一八八號四樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/7038/,券商,121.563747,25.051213
致和-崇德,台南市東區中華東路3段242號1、2、3樓,https://www.nvesto.com/tpe/broker/7030/buysell#!/point/703B/,券商,120.224707,22.976127
香港上海匯豐,台北市信義區基隆路一段333號13樓部分,https://www.nvesto.com/tpe/broker/8960/buysell#!/point/8960/,券商,121.561111,25.034254
高橋,桃園市中壢區中和路92.94.96.98號,https://www.nvesto.com/tpe/broker/5320/buysell#!/point/5320/,券商,121.222170,24.953759
高橋-龍潭,"桃園市龍潭區中正里龍華路130,132號1,2,3F(營業廳於130及132號1F",https://www.nvesto.com/tpe/broker/5320/buysell#!/point/5321/,券商,121.217659,24.859763
高橋-中壢,桃園市中壢區中山路二二八巷十八號一至五樓，二十號一至四樓,https://www.nvesto.com/tpe/broker/5320/buysell#!/point/5322/,券商,121.222971,24.957052
高橋-內壢,"桃園市中壢區忠孝路159,161號1,2樓163號2樓(營業廳于159,161號1F",https://www.nvesto.com/tpe/broker/5320/buysell#!/point/5323/,券商,121.254850,24.976665
國泰,台北市敦化南路2段335號6樓部分、18樓部分、19樓部分,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8880/,券商,121.549122,25.021996
國泰-高雄,高雄市新興區中正三路55號9樓之2、9樓之3,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8881/,券商,120.308432,22.630586
國泰-台中,臺中市中華路一段35號5樓,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8882/,券商,120.673672,24.142640
國泰-松江,台北市中山區松江路136號3樓(部分),https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8883/,券商,121.532826,25.053107
國泰-台南,臺南市民生路一段62號3樓部分,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8884/,券商,120.203286,22.993431
國泰-桃園,桃園市桃園區中正路1125號2樓 (部分),https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8885/,券商,121.297540,25.017595
國泰-新莊,新北市新莊區中正路387號12樓,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8886/,券商,121.445964,25.034627
國泰-忠孝,台北市忠孝東路4段293號6樓之1,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8887/,券商,121.554976,25.041609
國泰-敦南,台北市敦化南路二段333號5樓部分,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/8888/,券商,121.549122,25.022065
國泰-館前,台北市中正區館前路65號5樓部分,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/888A/,券商,121.515130,25.044298
國泰-板橋,新北市板橋區三民路1段216號4樓部分,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/888K/,券商,121.479069,25.018974
國泰-國際證券,臺北市敦化南路二段333號19樓部分暨335號6樓部分、19樓部分,https://www.nvesto.com/tpe/broker/8880/buysell#!/point/888Q/,券商,121.549122,25.022065
國票,台北市重慶北路3段199號地下1樓及6樓部分、台北市松山區南京東路五段188號15樓(部分),https://www.nvesto.com/tpe/broker/7790/buysell#!/point/7790/,券商,121.513960,25.069586
國票-台東,台東縣台東市中華路一段三九七號二樓及三樓部分,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/7791/,券商,121.152829,22.753717
國票-北投,台北市北投區北投路2段13號2樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/7792/,券商,121.498570,25.131039
國票-南港,台北市南港區興中路12巷25號地下1樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/7795/,券商,121.606444,25.055026
國票-中正,高雄市前金區中正四路213號1樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/7797/,券商,120.292846,22.628088
國票-內壢,桃園市中壢區興農路125號3樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/7798/,券商,121.258267,24.973711
國票-台南,臺南市成功路114號5樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779D/,券商,120.205387,22.998813
國票-南崁,桃園市蘆竹區中正路二九五號三樓之一及三樓之二,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779E/,券商,121.291713,25.047633
國票-新莊,新北市新莊區中華路1段16號地下1層,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779G/,券商,121.452113,25.036826
國票-嘉義,嘉義市垂楊路508號3、4樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779H/,券商,120.447149,23.473830
國票-北高雄,高雄市左營區立文路77號2樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779J/,券商,120.304516,22.664408
國票-九鼎,台中市北屯路二四五號一樓、二四五之一號一、二樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779P/,券商,120.694208,24.165379
國票-天祥,高雄市三民區天祥一路148號,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779V/,券商,120.319014,22.667866
國票-彰化,彰化縣彰化市金馬路三段六五六號一樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779W/,券商,120.529559,24.079245
國票-中和,新北市中和區信義街43號3樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779X/,券商,121.511160,24.988859
國票-安和,台北市大安區信義路四段382號3樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779Z/,券商,121.556017,25.032909
國票-國際證券,臺北市松山區南京東路五段188號15樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779b/,券商,121.563747,25.051213
國票-敦北法人,臺北市松山區南京東路三段346號2樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779c/,券商,121.548091,25.051562
國票-南科,台南市新市區復興路1-1號2樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779e/,券商,120.295349,23.079787
國票-和平,高雄市苓雅區和平一路87號1樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779j/,券商,120.321284,22.621231
國票-南京,台北市松山區南京東路五段188號8樓之9,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779n/,券商,121.563747,25.051213
國票-桃園,桃園市桃園區中正路133號5樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779r/,券商,121.311680,24.993496
國票-長城,台北市大安區仁愛路四段376號 4 樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779u/,券商,121.555758,25.037406
國票-台中,臺中市西屯區市政北一路1號7樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779v/,券商,120.646351,24.156745
國票-博愛,臺北市博愛路 38 號 2 樓,https://www.nvesto.com/tpe/broker/7790/buysell#!/point/779z/,券商,121.511225,25.045884
康和,台北市信義區基隆路1段176號地下1樓部分、2樓,https://www.nvesto.com/tpe/broker/8450/buysell#!/point/8450/,券商,121.565209,25.042814
